,action_date_fiscal_year,base_and_exercised_options_value,federal_action_obligation,base_and_all_options_value,action_date
1036,2014,53636715.0,53636715.0,53636715.0,2014-09-26
1037,2014,252882.19,252882.19,252882.19,2014-06-25
1038,2014,327642.57,327642.57,327642.57,2014-08-21
1039,2014,37245.35,37245.35,37245.35,2014-03-18
1040,2015,150185.0,150185.0,150185.0,2015-09-30
1041,2015,9516.23,9516.23,9516.23,2014-11-25
1042,2015,14609.82,14609.82,14609.82,2014-10-20
1043,2015,22723.61,22723.61,22723.61,2014-10-09
1044,2015,810128.0,810128.0,810128.0,2014-10-17
1045,2015,1199592.8,1199592.8,1199592.8,2014-10-31
1046,2015,6386.79,6386.79,6386.79,2014-11-17
1047,2015,479808.0,479808.0,479808.0,2014-11-19
1048,2015,5844.48,5844.48,5844.48,2014-10-27
1049,2015,375000.0,375000.0,375000.0,2014-10-22
1050,2015,250000.0,250000.0,250000.0,2014-11-17
1051,2015,31732.16,31732.16,31732.16,2014-12-23
